0,BV10014496,BV11082079,0.24120603015075376,1,2000,2000,0.1,0.49643802642822266
1,BV10020858,BV11030734,0.9793672627235214,1,2000,2000,0.1,0.6606550216674805
2,BV10021817,BV11115106,0.963302752293578,1,2000,2000,0.1,0.5523159503936768
3,BV11431954,BV11328076,0.9827235772357723,1,2000,2000,0.1,0.6058628559112549
4,BV10255203,BV11691191,0.32407407407407407,1,2000,2000,0.1,1.1205081939697266
5,BV09103169,BV10022724,0.9507494646680942,1,2000,2000,0.1,0.5293190479278564
6,BV10019962,BV11091392,0.7094861660079052,1,2000,2000,0.1,0.5693180561065674
7,BV11520981,BV10593223,0.9124629080118695,1,2000,2000,0.1,0.7943117618560791
8,BV11670247,BV11584570,0.6422287390029325,1,2000,2000,0.1,0.6870748996734619
9,BV11628143,BV09077734,0.0,1,2000,2000,0.1,0.560312032699585
10,BV10421538,BV11119365,0.9803761242845462,1,2000,2000,0.1,1.2829689979553223
11,BV10019882,BV11682559,-1,1,2000,2000,0.1,0.5223181247711182
12,BV10019770,BV11107809,0.09707446808510638,1,2000,2000,0.1,1.0945229530334473
13,BV09162722,BV10017694,0.4856115107913669,1,2000,2000,0.1,0.6044528484344482
14,BV10432247,BV11630008,0.8577712609970675,1,2000,2000,0.1,0.9962079524993896
15,BV11624286,BV09070830,0.7221510883482715,1,2000,2000,0.1,0.5473639965057373
16,BV10250249,BV11518563,0.9279069767441861,1,2000,2000,0.1,0.45870113372802734
17,BV11303951,BV10001047,0.9698275862068966,1,2000,2000,0.1,0.5410058498382568
18,BV10251628,BV10014047,0.7310344827586207,1,2000,2000,0.1,0.5094327926635742
19,BV11654362,BV10252348,0.7192982456140351,1,2000,2000,0.1,0.4911932945251465
20,BV09083060,BV11597699,0.9897304236200257,1,2000,2000,0.1,0.7373061180114746
21,BV10926491,BV10021976,0.6915974145891043,1,2000,2000,0.1,0.7965168952941895
22,BV09001189,BV11098721,1.0,1,2000,2000,0.1,0.7157220840454102
23,BV10013899,BV10013431,1.0,1,2000,2000,0.1,0.5993390083312988
24,BV10254903,BV11690592,0.9951100244498777,1,2000,2000,0.1,0.6717057228088379
25,BV11688477,BV09190191,0.8553719008264463,1,2000,2000,0.1,0.5143470764160156
26,BV10021837,BV11362214,0.6992665036674817,1,2000,2000,0.1,0.9843249320983887
27,BV09033684,BV11251690,0.8523206751054853,1,2000,2000,0.1,0.7127270698547363
28,BV11098354,BV10021565,0.9869668246445498,1,2000,2000,0.1,0.9726428985595703
29,BV10413117,BV10264819,1.0,1,2000,2000,0.1,0.6192998886108398
30,BV10262830,BV09076706,0.9185779816513762,1,2000,2000,0.1,0.8684730529785156
