0,BV10014496,BV11082079,0.9227053140096618,1,2000,2000,0.1,0.5779659748077393
1,BV10020858,BV11030734,0.6907073509015257,1,2000,2000,0.1,0.6854758262634277
2,BV10021817,BV11115106,0.5531400966183575,1,2000,2000,0.1,0.6447117328643799
3,BV11431954,BV11328076,0.9979508196721312,1,2000,2000,0.1,0.6114661693572998
4,BV10255203,BV11691191,1.0,1,2000,2000,0.1,0.918250322341919
5,BV09103169,BV10022724,0.921161825726141,1,2000,2000,0.1,0.5564868450164795
6,BV10019962,BV11091392,0.0,1,2000,2000,0.1,0.6457259654998779
7,BV11520981,BV10593223,0.9618441971383148,1,2000,2000,0.1,0.8857426643371582
8,BV11670247,BV11584570,0.9884216940889702,1,2000,2000,0.1,0.737515926361084
9,BV11628143,BV09077734,0.9263157894736842,1,2000,2000,0.1,0.5343019962310791
10,BV10421538,BV11119365,0.966693744922827,1,2000,2000,0.1,1.3817939758300781
11,BV10019882,BV11682559,-1,1,2000,2000,0.1,0.5413351058959961
12,BV10019770,BV11107809,0.998587570621469,1,2000,2000,0.1,1.231139898300171
13,BV09162722,BV10017694,0.17827868852459017,1,2000,2000,0.1,0.6097428798675537
14,BV10432247,BV11630008,0.9878787878787879,1,2000,2000,0.1,1.0962481498718262
15,BV11624286,BV09070830,0.5962219598583235,1,2000,2000,0.1,0.6179418563842773
16,BV10250249,BV11518563,0.7518072289156627,1,2000,2000,0.1,0.46535658836364746
17,BV11303951,BV10001047,0.9565217391304348,1,2000,2000,0.1,0.5609049797058105
18,BV10251628,BV10014047,0.9482758620689655,1,2000,2000,0.1,0.6110448837280273
19,BV11654362,BV10252348,0.864367816091954,1,2000,2000,0.1,0.4777560234069824
20,BV09083060,BV11597699,0.9876237623762376,1,2000,2000,0.1,0.9267849922180176
21,BV10926491,BV10021976,0.6526122823098075,1,2000,2000,0.1,0.9945878982543945
22,BV09001189,BV11098721,0.051343570057581576,1,2000,2000,0.1,0.8826191425323486
23,BV10013899,BV10013431,1.0,1,2000,2000,0.1,0.5457732677459717
24,BV10254903,BV11690592,0.9951100244498777,1,2000,2000,0.1,0.7720487117767334
25,BV11688477,BV09190191,0.7220216606498195,1,2000,2000,0.1,0.52217698097229
26,BV10021837,BV11362214,0.7936507936507936,1,2000,2000,0.1,0.9392640590667725
27,BV09033684,BV11251690,0.9645232815964523,1,2000,2000,0.1,0.6522030830383301
28,BV11098354,BV10021565,0.9198473282442748,1,2000,2000,0.1,0.9614698886871338
29,BV10413117,BV10264819,0.061488673139158574,1,2000,2000,0.1,0.6088540554046631
30,BV10262830,BV09076706,0.8940886699507389,1,2000,2000,0.1,1.0101749897003174
31,BV10016728,BV11488300,0.9664322250639387,1,2000,2000,0.1,1.2502498626708984
32,BV11689396,BV10982982,0.5214723926380368,1,2000,2000,0.1,0.5116381645202637
33,BV10255825,BV10463915,0.0,1,2000,2000,0.1,0.5298409461975098
34,BV11352965,BV09069509,0.9755201958384333,1,2000,2000,0.1,0.5984570980072021
35,BV11077912,BV10431624,0.8987012987012987,1,2000,2000,0.1,7.496234893798828
36,BV10509900,BV11495195,0.669260700389105,1,2000,2000,0.1,17.204726934432983
37,BV10021937,BV11386183,0.9182879377431906,1,2000,2000,0.1,6.442535161972046
38,BV10020066,BV10523038,0.974477958236659,1,2000,2000,0.1,3.301340103149414
39,BV10331039,BV11374500,0.4381625441696113,1,2000,2000,0.1,4.501515865325928
40,BV11451735,BV11688432,0.608433734939759,1,2000,2000,0.1,5.062624931335449
41,BV11621187,BV10866614,0.7083333333333334,1,2000,2000,0.1,18.971451997756958
42,BV10022038,BV11377447,0.822429906542056,1,2000,2000,0.1,13.045331954956055
43,BV11116061,BV11167616,0.998868778280543,1,2000,2000,0.1,5.660360336303711
44,BV09219036,BV11481120,0.9934114202049781,1,2000,2000,0.1,11.511679887771606
45,BV10019663,BV10389060,0.0,1,2000,2000,0.1,6.7785420417785645
46,BV11271131,BV11091393,0.9203539823008849,1,2000,2000,0.1,22.864970207214355
47,BV10016836,BV10264117,0.6856060606060606,1,2000,2000,0.1,5.04578709602356
48,BV10407069,BV09117689,0.195578231292517,1,2000,2000,0.1,11.772842168807983
49,BV11430345,BV10014748,0.8131147540983606,1,2000,2000,0.1,8.571375846862793
50,BV11314615,BV11119630,0.9048428207306712,1,2000,2000,0.1,4.0344531536102295
51,BV11366911,BV11312279,0.9115384615384615,1,2000,2000,0.1,7.11253809928894
52,BV09175893,BV10388405,0.8278278278278278,1,2000,2000,0.1,2.1719391345977783
53,BV11259174,BV10017236,0.9893617021276596,1,2000,2000,0.1,7.69244384765625
54,BV10266889,BV11484139,0.9948051948051948,1,2000,2000,0.1,1.7297887802124023
55,BV10014974,BV10253842,0.4180522565320665,1,2000,2000,0.1,3.763723134994507
56,BV11632514,BV09189059,0.5147137506688069,1,2000,2000,0.1,1.3544301986694336
57,BV10785165,BV10252413,0.91417004048583,1,2000,2000,0.1,2.3793530464172363
58,BV11098512,BV10663926,1.0,1,2000,2000,0.1,1.8922080993652344
59,BV10901552,BV11354133,0.8571428571428571,1,2000,2000,0.1,4.874717950820923
60,BV10765682,BV11381751,0.9949954504094631,1,2000,2000,0.1,3.9475889205932617
61,BV10022201,BV11193730,0.8662857142857143,1,2000,2000,0.1,3.4274449348449707
62,BV09193095,BV09175323,0.9211678832116789,1,2000,2000,0.1,2.768558979034424
63,BV10019065,BV10984925,0.0,1,2000,2000,0.1,24.946497678756714
64,BV10561097,BV10896410,0.044012282497441144,1,2000,2000,0.1,0.8301277160644531
65,BV11018300,BV10018682,0.9556354916067147,1,2000,2000,0.1,20.252217769622803
66,BV10437700,BV11543501,0.9977418140760256,1,2000,2000,0.1,2.6745669841766357
67,BV11483760,BV11596284,0.6084529505582137,1,2000,2000,0.1,3.60235595703125
68,BV10338818,BV09206749,0.9289501590668081,1,2000,2000,0.1,1.6933040618896484
69,BV11626751,BV11483612,0.9140767824497258,1,2000,2000,0.1,4.955536842346191
70,BV10847061,BV10252035,0.7146529562982005,1,2000,2000,0.1,9.159481048583984
71,BV10250209,BV10251972,0.7666666666666667,1,2000,2000,0.1,1.8499698638916016
72,BV09219091,BV10022802,0.8027210884353742,1,2000,2000,0.1,25.626734018325806
73,BV10022778,BV10251552,0.8009259259259259,1,2000,2000,0.1,11.62762188911438
74,BV10020881,BV10262201,0.9525825571549534,1,2000,2000,0.1,3.7642359733581543
75,BV11370957,BV10252347,0.9581351094196003,1,2000,2000,0.1,2.0769429206848145
76,BV10832643,BV11488846,0.24522760646108663,1,2000,2000,0.1,6.0002710819244385
77,BV09043183,BV10256145,0.1256218905472637,1,2000,2000,0.1,2.0986368656158447
78,BV09220465,BV11578751,0.9817658349328215,1,2000,2000,0.1,9.793025016784668
79,BV11486243,BV10600671,0.21185185185185185,1,2000,2000,0.1,1.768070936203003
80,BV10974373,BV11688449,0.45194805194805193,1,2000,2000,0.1,2.258218288421631
81,BV10017690,BV10923620,0.4843373493975904,1,2000,2000,0.1,4.450175046920776
82,BV10254229,BV11609289,0.4323671497584541,1,2000,2000,0.1,3.1857478618621826
83,BV10007446,BV10926942,0.8464223385689355,1,2000,2000,0.1,1.192371129989624
84,BV10021565,BV11626267,0.8862433862433863,1,2000,2000,0.1,1.212116003036499
85,BV11115232,BV10264116,0.9971062422488631,1,2000,2000,0.1,2.18194317817688
86,BV10014401,BV11098346,-1,1,2000,2000,0.1,0.4101128578186035
87,BV11646757,BV10509898,0.4594059405940594,1,2000,2000,0.1,2.588510036468506
88,BV10020094,BV11382870,0.8711288711288712,1,2000,2000,0.1,7.041087865829468
89,BV10253625,BV10017623,0.7716390423572744,1,2000,2000,0.1,3.297027826309204
90,BV10571473,BV10571478,1.0,1,2000,2000,0.1,9.053070068359375
91,BV10253635,BV10387276,0.014466546112115732,1,2000,2000,0.1,5.939393997192383
92,BV10254073,BV10016734,0.9602564102564103,1,2000,2000,0.1,11.553627252578735
93,BV11434549,BV10254620,0.8701095461658842,1,2000,2000,0.1,1.6553027629852295
94,BV10018542,BV09215687,0.9643705463182898,1,2000,2000,0.1,13.531242847442627
